heatingload,fanratio
3.515852,0.082659781
3.6291525,0.080276467
3.878684,0.075349219
4.121829,0.07118807
4.5234532,0.065161444
5.0526948,0.058541942
5.4201279,0.054785043
5.344173,0.055466387
4.981916,0.059539452
4.8702621,0.060739204
4.996736,0.059199337
5.1319933,0.057720043
5.1715684,0.057253502
5.0822601,0.058191206
4.4519038,0.066151552
3.4175267,0.084427029
2.7792161,0.10141717
2.3088162,0.1184852
1.9764646,0.13325153
1.7584511,0.1435764
1.5202612,0.15738848
1.4202875,0.16382261
1.5970311,0.15708691
1.8881892,0.14226183
2.0116036,0.13514034
2.1893172,0.12648775
2.2812054,0.12229791
2.3669024,0.118684
2.6346302,0.10790718
2.7089977,0.10498102
2.4433959,0.11578227
2.2833414,0.12329352
2.4014628,0.11811801
2.4140191,0.11731482
2.3132305,0.12176835
2.1051521,0.13186154
1.9926522,0.13759445
1.9697194,0.13850053
1.935612,0.14019851
1.7303313,0.15164632
1.3012184,0.16713187
1.244814,0.16523597
1.198287,0.16471183
1.1742631,0.16418016
1.0481226,0.16286249
0.98605514,0.16231973
1.0051036,0.16306584
0.99196976,0.16392003
0.95328718,0.16414347
0.96059865,0.16420515
0.99876279,0.16434835
1.0303742,0.16443069
1.059592,0.16509745
1.1138577,0.16567436
1.143818,0.16573377
1.1389725,0.16618326
1.1395837,0.16655411
1.2315346,0.1686039
1.5095706,0.17035155
1.577148,0.16524053
1.6780703,0.15680419
1.8302996,0.1462253
1.5814837,0.15922274
1.2389579,0.17669691
0.92468506,0.1694708
0.77015442,0.16315122
0.64643359,0.16023926
0.54310226,0.15785089
0.62101138,0.16208486
0.7268275,0.16523267
0.86390185,0.16922735
1.0517418,0.17897755
1.1759976,0.1799169
1.3107176,0.17789152
1.4759921,0.17022932
1.639065,0.15941817
1.8194467,0.14849079
1.9542255,0.14055528
2.0032539,0.13749518
1.9849734,0.13835843
1.8292992,0.14772996
1.6109619,0.16036744
1.502565,0.1673971
1.2594608,0.16769087
1.1869116,0.16561262
1.1106799,0.16415659
1.0629421,0.16369754
1.055747,0.16420399
1.015151,0.16334519
0.95202357,0.16184354
0.92641246,0.16192883
0.90614843,0.16061245
0.8039909,0.1565102
0.70429593,0.15411989
0.60404211,0.15343244
0.52000278,0.15139893
0.58429486,0.15306473
0.69063717,0.15528318
0.76842892,0.15688093
0.84001887,0.15781426
0.97622347,0.16223671
1.0953994,0.16649348
1.2239213,0.16847047
1.3967565,0.17357141
1.5793937,0.16204561
1.7625105,0.14977212
1.8742853,0.1430887
2.020323,0.13468267
2.2276068,0.12435562
2.5801733,0.10935492
2.8234451,0.10095719
2.9977355,0.095664442
3.2260685,0.089253835
3.1889291,0.090625249
3.2952285,0.087559626
3.6265378,0.0801064
3.8430438,0.075793102
3.9177706,0.07458438
4.1021514,0.071465373
4.4116096,0.066697642
4.582787,0.064377904
4.7307191,0.062390108
4.8340106,0.061238471
4.9125071,0.060171608
4.9578967,0.059638258
4.9704542,0.059477516
5.0723305,0.058318358
5.1346102,0.057491262
4.9974551,0.059195392
4.5809865,0.064332642
3.9759002,0.073473521
3.7916949,0.076803386
3.6717968,0.07915584
3.6887684,0.07878308
3.8831019,0.075039856
4.0605273,0.071961433
4.0869794,0.071465984
4.2055974,0.069807671
3.8376338,0.07612396
4.2516322,0.068920195
4.913372,0.059919532
4.7326341,0.062242873
4.4134436,0.066570625
4.0131073,0.072920211
4.0781593,0.071903609
4.1780291,0.070178449
3.9824619,0.073699169
3.8854277,0.075349599
3.8899195,0.075206585
3.6218879,0.080469459
3.1849566,0.090672895
3.1254416,0.092180714
2.8824201,0.099137165
2.5152385,0.1117112
1.9226842,0.13786002
1.6656047,0.1519071
1.4052535,0.16486202
1.2947273,0.16918167
1.2620152,0.17093629
1.2996352,0.1709381
1.4233698,0.16813003
1.4727765,0.16766965
1.5484118,0.16240621
1.7035732,0.15377125
1.9792289,0.13725734
2.2491376,0.12392957
2.5361061,0.11180875
2.8845487,0.099580221
3.1241798,0.092667498
3.3332813,0.087185338
3.4762113,0.084027708
3.6352861,0.08036463
3.6738672,0.079500578
3.5511713,0.08205653
3.4320087,0.084608592
3.5206106,0.082515098
3.6333501,0.080209643
3.4042172,0.085156411
3.1333721,0.092016079
2.7371573,0.10397417
2.1152937,0.12975696
1.7469531,0.15086022
1.451452,0.16504781
1.2763727,0.16783316
1.3682015,0.16727567
1.602827,0.1605553
1.719329,0.15299959
1.8168173,0.14718156
2.0083504,0.1358936
2.1454005,0.1290523
2.3220212,0.12098964
2.7228596,0.10495604
3.1369452,0.092362285
3.3730314,0.086229146
3.7776675,0.077587716
4.2656593,0.06892442
4.4528513,0.066082045
4.3634062,0.067378126
4.4206867,0.06649638
4.4746571,0.065653883
4.3946037,0.066866726
4.2248449,0.069345988
3.9561181,0.073845491
3.7151957,0.078407049
3.4769881,0.083350711
3.29423,0.087632678
3.2785075,0.088022433
3.2967603,0.087644838
3.4458754,0.083943315
3.3839679,0.085643314
3.2797625,0.087997258
3.5105455,0.082797103
3.901983,0.074931197
4.1091886,0.071397401
3.9389403,0.074314021
4.0859761,0.071841225
4.2601256,0.069117375
4.2047701,0.069935516
4.2913218,0.068681344
4.0776396,0.072028838
3.7243428,0.078517124
3.4575241,0.084137551
3.0726166,0.093914665
2.760987,0.10359189
2.5339913,0.11186688
2.1678052,0.12767075
1.9931506,0.13700788
1.8638266,0.14469472
1.7035097,0.15481731
1.6260778,0.15971698
1.5233774,0.16658822
1.1407125,0.16700827
1.0624275,0.16450682
0.91961098,0.16042542
0.75831962,0.1569258
0.73049885,0.15771309
0.71687555,0.15680243
0.65160847,0.15384032
0.70649385,0.15779422
0.90864182,0.16445629
1.1571953,0.17232874
1.5362772,0.1687199
1.8164215,0.14998157
2.1987464,0.12749738
2.8138261,0.10198022
3.2587481,0.088925421
3.5728939,0.081345454
4.4281011,0.066194944
4.9696493,0.059354171
4.8788834,0.060493544
4.7460103,0.062139496
4.6291599,0.063648708
4.2864828,0.068387017
4.2720094,0.068525411
4.1330843,0.070823438
4.0235491,0.072710879
4.1945219,0.069825083
4.3158932,0.06824252
4.204484,0.069763899
4.2456908,0.069158107
4.3355498,0.067691423
4.1784434,0.07025519
4.2464118,0.069113024
4.6043329,0.064003095
4.6567874,0.06337443
4.4134998,0.066716872
4.3363237,0.067991592
4.4849162,0.065707445
4.4055252,0.066834405
4.2989483,0.068468928
4.3115058,0.068192333
4.2393103,0.069145516
4.0578675,0.072197661
3.5315177,0.082209356
2.7410343,0.10346916
3.0492356,0.094357818
2.8866162,0.099271365
2.4178059,0.11624726
2.5483391,0.11122321
2.5971515,0.10959755
2.473119,0.11419118
2.2771242,0.12282234
2.0698407,0.13221835
2.0255806,0.13492057
2.1299686,0.12958097
2.3925273,0.11752176
2.69835,0.1060243
2.9317825,0.098297141
3.1713243,0.091510661
3.4860728,0.083725877
3.8321683,0.076647997
3.7438817,0.078197315
3.4826996,0.083773203
3.6762516,0.079487525
3.7607677,0.077671461
3.7943275,0.07678201
3.5323026,0.082400709
3.1185639,0.092558458
2.7609699,0.10317148
2.5176351,0.11225218
2.1048524,0.13096362
1.6291176,0.15683958
1.415696,0.16912377
1.5688179,0.1616769
1.7418928,0.15146497
1.7929747,0.14832728
1.8235705,0.14599575
1.8900694,0.14256118
2.0368791,0.13412248
2.1677783,0.12798484
2.3782291,0.1184006
2.7395155,0.10429185
3.005048,0.09598539
3.0810258,0.093693003
3.199048,0.090788811
3.203773,0.090497099
3.2187824,0.090030618
3.2703571,0.088602379
3.5096798,0.082776874
3.7884209,0.076948404
3.6952338,0.0788671
3.3992918,0.085376903
3.1828454,0.090680204
2.9044044,0.098761819
2.5567274,0.11111997
2.3514137,0.11934888
1.9815224,0.13754812
1.768165,0.15045096
1.7023422,0.15440206
1.6002151,0.16167603
1.4692727,0.16924119
1.4267828,0.1736484
1.4564726,0.17151192
1.496187,0.1696375
1.5496451,0.1668805
1.6252224,0.16225527
1.7140865,0.15607235
1.938054,0.14242207
2.3067114,0.1229099
2.6169944,0.10926041
2.9937305,0.096384257
2.9724984,0.096911207
2.7561066,0.10353742
2.698627,0.10526134
2.8502119,0.10043211
3.1142151,0.092488274
3.0966737,0.092962958
3.0489078,0.09436287
2.9412048,0.097458377
2.797456,0.10207597
2.8093879,0.10194091
3.0429187,0.094718046
3.4458377,0.084107906
3.5238895,0.082648478
3.3819745,0.085734911
3.541409,0.082115673
3.7398889,0.077987835
3.8172653,0.07670401
4.2040977,0.0698824
4.6884613,0.062843837
4.9968243,0.059269182
5.2969851,0.055962872
5.6578784,0.052568208
5.7990065,0.051210597
5.7755623,0.051389609
5.7699738,0.051459961
5.835362,0.050899506
5.8770633,0.050517228
5.8823547,0.050503526
5.6486053,0.052493412
5.3931146,0.05499677
5.1035109,0.058059327
4.8812819,0.060467217
4.8300805,0.061032936
4.7279696,0.062331527
5.2398148,0.056450263
5.7146082,0.051889483
5.8036098,0.051247582
5.7955809,0.051258426
5.740509,0.051756904
5.8402572,0.05089571
6.0790958,0.048953492
6.3691506,0.046767756
6.5448356,0.045575503
6.7375565,0.044275153
7.0890985,0.042099312
7.3859963,0.040536817
7.7343216,0.038634714
7.9736323,0.037482467
8.2119722,0.036426861
8.5136709,0.035166971
8.7896252,0.034082804
8.5997868,0.034837537
7.6268525,0.039217029
6.6992397,0.044522434
6.1120348,0.048734225
5.8122497,0.051107336
5.2539573,0.056284197
4.8259587,0.061091635
5.112534,0.057858091
5.7863717,0.051318023
6.5457597,0.045629449
7.0477877,0.042397756
7.4976196,0.039880414
7.8713956,0.038019348
8.1318016,0.036834322
8.5168333,0.035171684
9.0994892,0.032927442
8.9242373,0.033576339
8.4628153,0.035403468
8.1498938,0.036766518
7.7924461,0.038391314
7.5366192,0.039653175
7.2645669,0.041112646
6.6816049,0.044634972
6.1882973,0.048045505
5.9597321,0.049866542
5.6594162,0.052458767
5.202034,0.056940604
4.6198521,0.063860394
4.1668348,0.070347652
3.7632408,0.077456243
3.3055427,0.087570496
3.1279869,0.092307821
3.2724757,0.088325486
3.1834557,0.091077358
2.9084375,0.098463856
2.7531607,0.10380854
2.7510142,0.10377204
2.8076439,0.1021475
2.9032955,0.099105649
3.0580068,0.094532758
3.4297054,0.084913522
3.7374234,0.078228898
3.6205225,0.080858029
3.5220575,0.082902022
3.347661,0.08695098
3.0641897,0.094535813
2.9122787,0.098770015
2.9319344,0.097737961
3.0005217,0.095840447
2.8539181,0.10028726
2.5180807,0.1122205
1.9569148,0.13867305
1.7549963,0.15145008
1.8252038,0.14718908
1.8480688,0.14617676
1.8187187,0.14841472
1.8673455,0.14534481
1.8167523,0.14818405
1.6916783,0.15533622
1.6831294,0.15631825
1.7741052,0.15053473
1.8791223,0.1442156
2.0483992,0.13519958
2.3466852,0.1202288
2.4012723,0.11775686
2.3719404,0.11934756
2.454221,0.11586818
2.6658161,0.10715329
2.6757696,0.10680961
2.5366998,0.11220963
2.4454343,0.11540537
2.3798556,0.11789159
2.7363033,0.10426684
3.0769389,0.093243979
3.1402521,0.091420606
3.4838719,0.083095625
3.6871397,0.078858189
3.5270002,0.08224944
3.3996129,0.085113063
3.5156741,0.082606703
3.6400421,0.079879947
3.6788368,0.079387009
3.6618659,0.079667486
3.6633496,0.079580002
3.8303723,0.076169923
3.9461653,0.074213587
4.0557108,0.072252899
4.2849531,0.068537906
4.3704576,0.067406721
4.4743075,0.065853931
4.8152318,0.061504126
5.1338735,0.057703387
5.1499414,0.057518806
5.0291038,0.058893796
5.0071845,0.059100073
5.1349554,0.057601653
5.0536017,0.058574345
4.4562454,0.066077724
4.014111,0.072883062
4.0717192,0.071904503
3.7465553,0.077722564
3.4204524,0.084395483
3.1691229,0.090597339
2.9361985,0.09745869
2.9716227,0.096392676
2.9270625,0.098082937
2.9051826,0.098656341
2.8451169,0.10058994
2.8866694,0.099218898
3.3046975,0.087570935
3.484726,0.083371021
3.5725279,0.081432216
3.5253642,0.082619861
3.506706,0.082970619
3.51208,0.083099186
3.5501697,0.08211311
3.7292333,0.07828439
3.6548471,0.079767935
3.5920877,0.080992825
3.6232626,0.080217473
3.4232237,0.084580183
2.7900047,0.10104018
2.1993432,0.12352433
1.6915171,0.14783332
1.2575518,0.16706625
1.0993085,0.16580535
0.96458513,0.16473252
0.87348133,0.16489242
0.96441591,0.16829176
1.2250416,0.17605044
1.3088759,0.17603333
1.4552674,0.17056055
1.7009025,0.15496679
1.9839677,0.13821352
2.265296,0.12389297
2.6663895,0.10711602
3.1685946,0.091649249
3.518564,0.083012715
3.7115247,0.079099976
3.9424541,0.074526094
4.2301869,0.069584124
4.2509384,0.069237366
4.0857515,0.071844339
4.2780299,0.068661764
4.0376186,0.072638348
3.300499,0.087696232
2.5284309,0.11117302
1.8867464,0.14126806
1.4842815,0.16400869
1.1061003,0.16821085
0.94756049,0.16609925
0.96404815,0.16581425
1.0030544,0.16614348
1.0501248,0.1672048
1.0596892,0.16759373
1.2590246,0.17156489
1.6975563,0.15464185
2.3186007,0.12043905
2.5748711,0.11031228
2.809675,0.10199481
2.9859812,0.096522637
2.6351361,0.10851198
2.7646666,0.10398258
3.005837,0.095975444
3.1875155,0.090880699
3.5118537,0.082763836
3.288471,0.087985612
3.201669,0.090237975
3.5063484,0.08271081
3.0580366,0.093383536
2.399229,0.11492381
1.9666237,0.13495164
1.7302423,0.14751706
1.6744993,0.14911169
1.4510063,0.16121286
1.3284973,0.1699772
1.4360464,0.16788557
1.7265428,0.15248767
1.9597813,0.13818283
2.298955,0.12131773
2.6470878,0.10706277
2.823468,0.10118198
3.1512532,0.091687143
3.7877712,0.077232569
4.286396,0.068769708
4.3039179,0.068426244
4.1768665,0.070557922
4.0978365,0.071722209
4.2102132,0.069850668
4.203928,0.069952935
3.9578052,0.073999397
3.8080437,0.076587453
3.5421357,0.082036465
2.7426779,0.10309427
1.8906033,0.13830495
1.5277179,0.1594328
1.4423875,0.16569635
1.2878581,0.17050011
1.2297853,0.17227727
1.269732,0.17235012
1.4603015,0.16632715
1.5797141,0.16170396
1.7966725,0.14729568
2.139715,0.12913366
2.4828627,0.11346529
2.862042,0.10012089
3.3452218,0.086656831
4.0269303,0.072788529
4.6049485,0.064107932
4.8350282,0.06114715
4.9009423,0.060491271
4.993588,0.059288096
5.0416183,0.058713499
5.1555824,0.057478238
5.1523352,0.057484679
5.0370955,0.058627758
5.1031585,0.057999261
5.188899,0.05706428
5.0685496,0.058349077
4.7004604,0.062824741
4.4005852,0.066859461
4.3131151,0.068044193
4.3066974,0.068134993
4.5299244,0.064956643
4.7905483,0.061496243
4.5396376,0.064955629
4.3092313,0.068166256
4.2449794,0.069124147
4.1990609,0.069804691
4.1640172,0.070473358
4.161984,0.070556164
4.2697344,0.068879634
4.4076276,0.066877812
4.5200157,0.065212995
4.3126044,0.068334065
4.0868835,0.071811475
4.1126347,0.071429931
4.1099873,0.071419455
3.7391114,0.078075729
3.5030184,0.082800224
3.393199,0.085557237
3.0526824,0.094338521
2.8917959,0.099012814
2.9488769,0.0975032
2.7714651,0.10338492
2.4971128,0.11328302
2.4000444,0.11763021
2.3345094,0.12056661
2.2809901,0.12267845
2.054455,0.13403153
1.8505756,0.14551781
1.71759,0.15509932
1.8944277,0.14390193
2.322499,0.12132466
2.4409573,0.11618441
2.5546384,0.11137072
2.8558204,0.10065232
3.3532453,0.086454503
3.5635157,0.081834026
3.4149296,0.085121542
3.6361372,0.080185086
3.6465902,0.079893127
3.4191592,0.084802516
3.3719771,0.085859083
3.2024052,0.090150863
3.0778577,0.093582489
3.0329967,0.094773673
2.9120653,0.098543972
2.868963,0.10010093
3.126265,0.092233911
3.0527871,0.094204344
3.199024,0.090523005
3.7474239,0.07781975
3.9692681,0.073864616
4.041182,0.072522484
4.1346292,0.070975564
4.1568871,0.070578873
4.1505728,0.070775144
4.2513237,0.069219865
4.3055916,0.068333991
4.1706414,0.070585296
4.153532,0.070774548
4.0713043,0.072315991
3.9786959,0.073784694
4.2695894,0.068909228
4.5603333,0.064672656
4.3936172,0.066969775
4.1747856,0.070240989
3.9774044,0.073643707
3.3939338,0.085239649
2.8582447,0.099267468
2.4597845,0.11276372
1.871461,0.13909143
1.5295069,0.15998417
1.1322418,0.16794813
1.2265701,0.16792879
1.4692081,0.16418126
1.66713,0.15618318
1.8816806,0.14277492
2.1107278,0.13047002
2.4237549,0.11604027
2.6068029,0.10910467
2.7463987,0.10419507
2.8634341,0.1001726
2.8287091,0.10164577
2.8894529,0.099693894
3.029896,0.095640771
3.2168787,0.090232678
3.5424895,0.082273491
3.9417245,0.074315205
4.2470498,0.069178306
4.4390306,0.066243939
4.2842207,0.068628989
3.5024257,0.082871012
2.5780768,0.1084182
1.8817407,0.1387714
1.4439089,0.16085654
1.1756467,0.17037806
1.033631,0.17318639
1.0794461,0.17403603
1.4074664,0.16596846
1.8801796,0.14281228
2.118813,0.12926599
2.244556,0.12369927
2.4910133,0.11322752
2.7158263,0.1050231
2.7421787,0.10430887
2.8986783,0.099278398
3.1427121,0.092239052
3.1255558,0.092683204
3.1738005,0.091551907
3.3976626,0.085709676
3.3781762,0.08610636
3.2065349,0.090300828
3.0982931,0.093112126
3.1555631,0.091559626
2.9402032,0.097453743
2.260205,0.12213141
1.8909273,0.14109135
1.6127592,0.15701245
1.3030298,0.16914724
1.2743347,0.16984826
1.393088,0.17059691
1.4755042,0.16766939
1.7277976,0.15231438
1.8667006,0.14413524
1.8391315,0.14511512
1.9346999,0.14049065
2.063684,0.13331476
2.2289734,0.12542056
2.388025,0.11849821
2.6483202,0.10802437
2.8856781,0.099940442
3.1233268,0.092786431
3.4127676,0.085429057
3.6846056,0.079263911
4.0799179,0.071875736
4.2721395,0.068733156
4.041677,0.072429284
4.0779648,0.071687281
4.125433,0.07098756
4.3333802,0.067753874
4.8219357,0.061149135
4.7511253,0.062074497
4.2025542,0.069671407
3.9600089,0.073450796
3.4697125,0.082923166
3.230001,0.088958703
3.391463,0.08520437
3.8140991,0.076838396
4.1285949,0.071003921
4.4632187,0.065984011
5.0718603,0.058339179
5.556911,0.053439829
5.7689042,0.051492982
6.1775036,0.048200961
6.4199858,0.046444986
6.2348194,0.047765151
5.9985805,0.049730662
5.8713417,0.050679572
5.8618655,0.050734639
5.8081298,0.051196478
5.4767365,0.054210588
5.2448435,0.056458555
5.1406441,0.057645444
4.6367474,0.063669316
4.0141158,0.072968252
3.419457,0.084270015
3.1788383,0.090103813
3.4893577,0.082930498
3.7130847,0.078388833
3.9894769,0.073406599
4.2454972,0.069097809
4.2483149,0.069295697
4.4445739,0.066212118
4.8698072,0.060611527
5.2470894,0.056412175
5.3307552,0.055631287
5.6693172,0.052370369
5.9920406,0.049654268
6.0006266,0.049647726
6.0691757,0.049039494
6.2816978,0.047506817
6.473155,0.046016157
6.602881,0.045128006
6.4529915,0.046145029
6.369864,0.046721295
6.2139187,0.047771811
6.1273966,0.048548196
6.2939072,0.047256507
6.1092663,0.048650242
5.8776855,0.050549462
5.4342618,0.054553457
4.8133464,0.061290361
4.2072372,0.069559246
4.1829305,0.070017755
4.7800093,0.061649624
5.4879994,0.054164164
5.8081112,0.051216286
6.4086137,0.046474572
7.0730753,0.042197824
7.2614832,0.04113907
7.3481855,0.040650953
7.8938293,0.03789743
8.2252083,0.03640385
8.4211893,0.035564005
8.9692888,0.033407688
8.9558983,0.033457641
9.3646193,0.031997375
9.7714787,0.030665085
9.8786774,0.030331001
9.9299068,0.030151857
9.5025091,0.031532582
7.6709714,0.03900468
5.4082994,0.054884233
4.1281161,0.070723906
3.5442257,0.081024468
3.1529984,0.089836359
2.8384101,0.098823316
3.0085676,0.094810531
3.7824373,0.07692872
4.2860899,0.068655103
4.498035,0.065526441
4.7524371,0.062195934
4.9316506,0.059999455
5.004209,0.059201341
5.2280054,0.0567692
5.5513396,0.053517986
5.9314861,0.050227463
6.1409464,0.048479062
5.6835527,0.05242433
5.1511564,0.057570267
5.0368176,0.058793031
4.8197265,0.061339553
4.5142221,0.06526079
4.4452448,0.066141143
4.391715,0.066977061
4.2785368,0.06860289
4.2208123,0.069506839
3.9815238,0.073516786
3.6448014,0.079905547
3.4558041,0.084011085
3.2039688,0.090340026
3.1222374,0.09258344
3.0987442,0.09296754
2.9296641,0.098242216
2.7623885,0.10342322
2.724786,0.10479013
2.7730398,0.10319665
2.7408676,0.10455491
2.7104223,0.1057222
2.6855097,0.10643341
2.6581869,0.10769689
2.6457651,0.10826976
2.6519377,0.10837898
2.7194202,0.10572861
2.8072069,0.10261553
2.8514581,0.10104237
2.658289,0.10735986
2.445884,0.11555191
2.4895232,0.11381018
2.495698,0.11358323
2.3966191,0.11781079
2.2817593,0.12309124
2.0021253,0.13730031
1.8206787,0.14789917
1.7154694,0.15487117
1.6739885,0.1576778
1.6689508,0.15772617
1.5833777,0.16352218
1.5005765,0.16770327
1.482568,0.1701149
1.501318,0.16873887
1.5627753,0.16573136
1.6382322,0.16134433
1.7909038,0.15160157
1.9622312,0.14114764
2.0234246,0.13790709
2.0494418,0.1366609
2.0401027,0.13682778
2.1099741,0.13290545
2.1182301,0.13197719
2.0142415,0.13673137
1.952577,0.14020209
1.9928647,0.13818264
1.9497136,0.14033051
1.8960104,0.14353301
1.8830853,0.14465863
1.8650938,0.14596674
1.9134674,0.14278699
1.9625778,0.14004214
1.9416879,0.14141436
1.9251879,0.14200664
1.8717139,0.14530498
1.7659761,0.1513129
1.7413874,0.15352097
1.7448286,0.15275411
1.777988,0.15122582
1.9740971,0.13967761
2.2225389,0.1265744
